Year,Country ISO3 code,Country name,Holding institute code,Holding institute name,Accession number,Taxon,Genus,Species,Accepted Genus,Accepted Species,Crop name,Acquisition date (YYYY/MM),Country of origin (ISO3),Country of origin,Biological status,Genebank(s) holding safety duplications - code,Genebank(s) holding safety duplications,Latitude of collecting site (decimal degrees format),Longitude of collecting site (decimal degrees format),Collecting/acquisition source,Type of germplasm storage,Status under the Multilateral System,DOI,Data owner,Data owner details,Source of information
2022,"NLD","Netherlands (Kingdom of the)","NLD037","NLD037 - Centre for Genetic Resources, the Netherlands","CGN06571","Triticum turgidum group Durum","Triticum","turgidum","Triticum","turgidum","wheat","1987/06","SUN","Soviet Union","300) Traditional cultivar/Landrace","19731;10908","AGES Linz - Austrian Agency for Health and Food Safety / Seed Collection;Svalbard Global Seed Vault","","","40) Institute, Experimental station, Research organization, Genebank","12) Seed medium-term;13) Seed long-term","Included","","Centre for Genetic Resources, the Netherlands","http://www.fao.org/wiews/data/organizations/en/?instcode=NLD037","EURISCO (http://eurisco.ipk-gatersleben.de)"
2022,"NLD","Netherlands (Kingdom of the)","NLD037","NLD037 - Centre for Genetic Resources, the Netherlands","CGN06591","Triticum turgidum group Durum","Triticum","turgidum","Triticum","turgidum","wheat","1987/06","ISR","Israel","300) Traditional cultivar/Landrace","19731;10908","AGES Linz - Austrian Agency for Health and Food Safety / Seed Collection;Svalbard Global Seed Vault","36.333056","35.283056","40) Institute, Experimental station, Research organization, Genebank","12) Seed medium-term;13) Seed long-term","Included","","Centre for Genetic Resources, the Netherlands","http://www.fao.org/wiews/data/organizations/en/?instcode=NLD037","EURISCO (http://eurisco.ipk-gatersleben.de)"
2022,"NLD","Netherlands (Kingdom of the)","NLD037","NLD037 - Centre for Genetic Resources, the Netherlands","CGN06593","Triticum turgidum group Durum","Triticum","turgidum","Triticum","turgidum","wheat","1987/06","LBY","Libya","300) Traditional cultivar/Landrace","19731;10908","AGES Linz - Austrian Agency for Health and Food Safety / Seed Collection;Svalbard Global Seed Vault","","","40) Institute, Experimental station, Research organization, Genebank","12) Seed medium-term;13) Seed long-term","Included","","Centre for Genetic Resources, the Netherlands","http://www.fao.org/wiews/data/organizations/en/?instcode=NLD037","EURISCO (http://eurisco.ipk-gatersleben.de)"
2022,"NLD","Netherlands (Kingdom of the)","NLD037","NLD037 - Centre for Genetic Resources, the Netherlands","CGN06594","Triticum turgidum group Durum","Triticum","turgidum","Triticum","turgidum","wheat","1987/06","ISR","Israel","300) Traditional cultivar/Landrace","19731;10908","AGES Linz - Austrian Agency for Health and Food Safety / Seed Collection;Svalbard Global Seed Vault","","","40) Institute, Experimental station, Research organization, Genebank","12) Seed medium-term;13) Seed long-term","Included","","Centre for Genetic Resources, the Netherlands","http://www.fao.org/wiews/data/organizations/en/?instcode=NLD037","EURISCO (http://eurisco.ipk-gatersleben.de)"
2022,"NLD","Netherlands (Kingdom of the)","NLD037","NLD037 - Centre for Genetic Resources, the Netherlands","CGN06596","Triticum turgidum group Carthlicum","Triticum","turgidum","Triticum","turgidum","wheat","1987/06","UZB","Uzbekistan","300) Traditional cultivar/Landrace","19731;10908","AGES Linz - Austrian Agency for Health and Food Safety / Seed Collection;Svalbard Global Seed Vault","","","40) Institute, Experimental station, Research organization, Genebank","12) Seed medium-term;13) Seed long-term","Included","","Centre for Genetic Resources, the Netherlands","http://www.fao.org/wiews/data/organizations/en/?instcode=NLD037","EURISCO (http://eurisco.ipk-gatersleben.de)"
2022,"NLD","Netherlands (Kingdom of the)","NLD037","NLD037 - Centre for Genetic Resources, the Netherlands","CGN07965","Triticum turgidum group Dicoccon","Triticum","turgidum","Triticum","turgidum","wheat","1988/05","FRA","France","300) Traditional cultivar/Landrace","19731;10908","AGES Linz - Austrian Agency for Health and Food Safety / Seed Collection;Svalbard Global Seed Vault","","","40) Institute, Experimental station, Research organization, Genebank","12) Seed medium-term;13) Seed long-term","Included","","Centre for Genetic Resources, the Netherlands","http://www.fao.org/wiews/data/organizations/en/?instcode=NLD037","EURISCO (http://eurisco.ipk-gatersleben.de)"
2022,"NLD","Netherlands (Kingdom of the)","NLD037","NLD037 - Centre for Genetic Resources, the Netherlands","CGN07966","Triticum turgidum group Dicoccon","Triticum","turgidum","Triticum","turgidum","wheat","1988/05","AUT","Austria","300) Traditional cultivar/Landrace","19731;10908","AGES Linz - Austrian Agency for Health and Food Safety / Seed Collection;Svalbard Global Seed Vault","","","40) Institute, Experimental station, Research organization, Genebank","12) Seed medium-term;13) Seed long-term","Included","","Centre for Genetic Resources, the Netherlands","http://www.fao.org/wiews/data/organizations/en/?instcode=NLD037","EURISCO (http://eurisco.ipk-gatersleben.de)"
2022,"NLD","Netherlands (Kingdom of the)","NLD037","NLD037 - Centre for Genetic Resources, the Netherlands","CGN07974","Triticum aestivum group Aestivum","Triticum","aestivum","Triticum","aestivum","wheat","1988/05","ETH","Ethiopia","300) Traditional cultivar/Landrace","19731;10908","AGES Linz - Austrian Agency for Health and Food Safety / Seed Collection;Svalbard Global Seed Vault","","","40) Institute, Experimental station, Research organization, Genebank","12) Seed medium-term;13) Seed long-term","Included","","Centre for Genetic Resources, the Netherlands","http://www.fao.org/wiews/data/organizations/en/?instcode=NLD037","EURISCO (http://eurisco.ipk-gatersleben.de)"
2022,"NLD","Netherlands (Kingdom of the)","NLD037","NLD037 - Centre for Genetic Resources, the Netherlands","CGN07978","Triticum aestivum group Aestivum spring","Triticum","aestivum","Triticum","aestivum","wheat","1988/05","ETH","Ethiopia","300) Traditional cultivar/Landrace","19731;10908","AGES Linz - Austrian Agency for Health and Food Safety / Seed Collection;Svalbard Global Seed Vault","9.4","42.016944","30) Market or shop","12) Seed medium-term;13) Seed long-term","Included","","Centre for Genetic Resources, the Netherlands","http://www.fao.org/wiews/data/organizations/en/?instcode=NLD037","EURISCO (http://eurisco.ipk-gatersleben.de)"
2022,"NLD","Netherlands (Kingdom of the)","NLD037","NLD037 - Centre for Genetic Resources, the Netherlands","CGN07979","Triticum aestivum group Aestivum","Triticum","aestivum","Triticum","aestivum","wheat","1988/05","NPL","Nepal","300) Traditional cultivar/Landrace","19731;10908","AGES Linz - Austrian Agency for Health and Food Safety / Seed Collection;Svalbard Global Seed Vault","27.55","87.2","20) Farm or cultivated habitat","12) Seed medium-term;13) Seed long-term","Included","","Centre for Genetic Resources, the Netherlands","http://www.fao.org/wiews/data/organizations/en/?instcode=NLD037","EURISCO (http://eurisco.ipk-gatersleben.de)"
2022,"NLD","Netherlands (Kingdom of the)","NLD037","NLD037 - Centre for Genetic Resources, the Netherlands","CGN07983","Triticum aestivum group Aestivum","Triticum","aestivum","Triticum","aestivum","wheat","1988/05","NPL","Nepal","300) Traditional cultivar/Landrace","19731;10908","AGES Linz - Austrian Agency for Health and Food Safety / Seed Collection;Svalbard Global Seed Vault","27.533056","87.2","20) Farm or cultivated habitat","12) Seed medium-term;13) Seed long-term","Included","","Centre for Genetic Resources, the Netherlands","http://www.fao.org/wiews/data/organizations/en/?instcode=NLD037","EURISCO (http://eurisco.ipk-gatersleben.de)"
2022,"NLD","Netherlands (Kingdom of the)","NLD037","NLD037 - Centre for Genetic Resources, the Netherlands","CGN07985","Triticum aestivum group Aestivum spring","Triticum","aestivum","Triticum","aestivum","wheat","1988/05","ETH","Ethiopia","300) Traditional cultivar/Landrace","19731;10908","AGES Linz - Austrian Agency for Health and Food Safety / Seed Collection;Svalbard Global Seed Vault","9.583056","41.833056","30) Market or shop","12) Seed medium-term;13) Seed long-term","Included","","Centre for Genetic Resources, the Netherlands","http://www.fao.org/wiews/data/organizations/en/?instcode=NLD037","EURISCO (http://eurisco.ipk-gatersleben.de)"
2022,"NLD","Netherlands (Kingdom of the)","NLD037","NLD037 - Centre for Genetic Resources, the Netherlands","CGN07986","Triticum aestivum group Aestivum","Triticum","aestivum","Triticum","aestivum","wheat","1988/05","NPL","Nepal","300) Traditional cultivar/Landrace","19731;10908","AGES Linz - Austrian Agency for Health and Food Safety / Seed Collection;Svalbard Global Seed Vault","27.5","87.116944","20) Farm or cultivated habitat","12) Seed medium-term;13) Seed long-term","Included","","Centre for Genetic Resources, the Netherlands","http://www.fao.org/wiews/data/organizations/en/?instcode=NLD037","EURISCO (http://eurisco.ipk-gatersleben.de)"
2022,"NLD","Netherlands (Kingdom of the)","NLD037","NLD037 - Centre for Genetic Resources, the Netherlands","CGN07987","Triticum aestivum group Aestivum","Triticum","aestivum","Triticum","aestivum","wheat","1988/05","NPL","Nepal","300) Traditional cultivar/Landrace","19731;10908","AGES Linz - Austrian Agency for Health and Food Safety / Seed Collection;Svalbard Global Seed Vault","27.5","87.133056","20) Farm or cultivated habitat","12) Seed medium-term;13) Seed long-term","Included","","Centre for Genetic Resources, the Netherlands","http://www.fao.org/wiews/data/organizations/en/?instcode=NLD037","EURISCO (http://eurisco.ipk-gatersleben.de)"
2022,"NLD","Netherlands (Kingdom of the)","NLD037","NLD037 - Centre for Genetic Resources, the Netherlands","CGN07993","Triticum aestivum group Aestivum","Triticum","aestivum","Triticum","aestivum","wheat","1988/05","ETH","Ethiopia","300) Traditional cultivar/Landrace","19731;10908","AGES Linz - Austrian Agency for Health and Food Safety / Seed Collection;Svalbard Global Seed Vault","7.75","36.783056","30) Market or shop","12) Seed medium-term;13) Seed long-term","Included","","Centre for Genetic Resources, the Netherlands","http://www.fao.org/wiews/data/organizations/en/?instcode=NLD037","EURISCO (http://eurisco.ipk-gatersleben.de)"
2022,"NLD","Netherlands (Kingdom of the)","NLD037","NLD037 - Centre for Genetic Resources, the Netherlands","CGN07994","Triticum aestivum group Aestivum","Triticum","aestivum","Triticum","aestivum","wheat","1988/05","ETH","Ethiopia","300) Traditional cultivar/Landrace","19731;10908","AGES Linz - Austrian Agency for Health and Food Safety / Seed Collection;Svalbard Global Seed Vault","9.133056","42.083056","30) Market or shop","12) Seed medium-term;13) Seed long-term","Included","","Centre for Genetic Resources, the Netherlands","http://www.fao.org/wiews/data/organizations/en/?instcode=NLD037","EURISCO (http://eurisco.ipk-gatersleben.de)"
2022,"NLD","Netherlands (Kingdom of the)","NLD037","NLD037 - Centre for Genetic Resources, the Netherlands","CGN07995","Triticum aestivum group Aestivum","Triticum","aestivum","Triticum","aestivum","wheat","1988/05","ETH","Ethiopia","300) Traditional cultivar/Landrace","19731;10908","AGES Linz - Austrian Agency for Health and Food Safety / Seed Collection;Svalbard Global Seed Vault","9.4","42.016944","30) Market or shop","12) Seed medium-term;13) Seed long-term","Included","","Centre for Genetic Resources, the Netherlands","http://www.fao.org/wiews/data/organizations/en/?instcode=NLD037","EURISCO (http://eurisco.ipk-gatersleben.de)"
2022,"NLD","Netherlands (Kingdom of the)","NLD037","NLD037 - Centre for Genetic Resources, the Netherlands","CGN07997","Triticum aestivum group Aestivum","Triticum","aestivum","Triticum","aestivum","wheat","1988/05","ETH","Ethiopia","300) Traditional cultivar/Landrace","19731;10908","AGES Linz - Austrian Agency for Health and Food Safety / Seed Collection;Svalbard Global Seed Vault","9.4","42.016944","30) Market or shop","12) Seed medium-term;13) Seed long-term","Included","","Centre for Genetic Resources, the Netherlands","http://www.fao.org/wiews/data/organizations/en/?instcode=NLD037","EURISCO (http://eurisco.ipk-gatersleben.de)"
2022,"NLD","Netherlands (Kingdom of the)","NLD037","NLD037 - Centre for Genetic Resources, the Netherlands","CGN07998","Triticum aestivum group Aestivum","Triticum","aestivum","Triticum","aestivum","wheat","1988/05","ETH","Ethiopia","300) Traditional cultivar/Landrace","19731;10908","AGES Linz - Austrian Agency for Health and Food Safety / Seed Collection;Svalbard Global Seed Vault","9.333056","42.8","30) Market or shop","12) Seed medium-term;13) Seed long-term","Included","","Centre for Genetic Resources, the Netherlands","http://www.fao.org/wiews/data/organizations/en/?instcode=NLD037","EURISCO (http://eurisco.ipk-gatersleben.de)"
2022,"NLD","Netherlands (Kingdom of the)","NLD037","NLD037 - Centre for Genetic Resources, the Netherlands","CGN07999","Triticum aestivum group Aestivum","Triticum","aestivum","Triticum","aestivum","wheat","1988/05","ETH","Ethiopia","300) Traditional cultivar/Landrace","19731;10908","AGES Linz - Austrian Agency for Health and Food Safety / Seed Collection;Svalbard Global Seed Vault","9.333056","42.8","30) Market or shop","12) Seed medium-term;13) Seed long-term","Included","","Centre for Genetic Resources, the Netherlands","http://www.fao.org/wiews/data/organizations/en/?instcode=NLD037","EURISCO (http://eurisco.ipk-gatersleben.de)"
2022,"NLD","Netherlands (Kingdom of the)","NLD037","NLD037 - Centre for Genetic Resources, the Netherlands","CGN08000","Triticum aestivum group Aestivum","Triticum","aestivum","Triticum","aestivum","wheat","1988/05","ETH","Ethiopia","300) Traditional cultivar/Landrace","19731;10908","AGES Linz - Austrian Agency for Health and Food Safety / Seed Collection;Svalbard Global Seed Vault","9.333056","42.8","30) Market or shop","12) Seed medium-term;13) Seed long-term","Included","","Centre for Genetic Resources, the Netherlands","http://www.fao.org/wiews/data/organizations/en/?instcode=NLD037","EURISCO (http://eurisco.ipk-gatersleben.de)"
2022,"NLD","Netherlands (Kingdom of the)","NLD037","NLD037 - Centre for Genetic Resources, the Netherlands","CGN08001","Triticum aestivum group Aestivum","Triticum","aestivum","Triticum","aestivum","wheat","1988/05","ETH","Ethiopia","300) Traditional cultivar/Landrace","19731;10908","AGES Linz - Austrian Agency for Health and Food Safety / Seed Collection;Svalbard Global Seed Vault","9.3","41.45","30) Market or shop","12) Seed medium-term;13) Seed long-term","Included","","Centre for Genetic Resources, the Netherlands","http://www.fao.org/wiews/data/organizations/en/?instcode=NLD037","EURISCO (http://eurisco.ipk-gatersleben.de)"
2022,"NLD","Netherlands (Kingdom of the)","NLD037","NLD037 - Centre for Genetic Resources, the Netherlands","CGN08002","Triticum aestivum group Aestivum","Triticum","aestivum","Triticum","aestivum","wheat","1988/05","ETH","Ethiopia","300) Traditional cultivar/Landrace","19731;10908","AGES Linz - Austrian Agency for Health and Food Safety / Seed Collection;Svalbard Global Seed Vault","9.3","41.45","30) Market or shop","12) Seed medium-term;13) Seed long-term","Included","","Centre for Genetic Resources, the Netherlands","http://www.fao.org/wiews/data/organizations/en/?instcode=NLD037","EURISCO (http://eurisco.ipk-gatersleben.de)"
2022,"NLD","Netherlands (Kingdom of the)","NLD037","NLD037 - Centre for Genetic Resources, the Netherlands","CGN08003","Triticum aestivum group Aestivum","Triticum","aestivum","Triticum","aestivum","wheat","1988/05","ETH","Ethiopia","300) Traditional cultivar/Landrace","19731;10908","AGES Linz - Austrian Agency for Health and Food Safety / Seed Collection;Svalbard Global Seed Vault","9.3","41.45","30) Market or shop","12) Seed medium-term;13) Seed long-term","Included","","Centre for Genetic Resources, the Netherlands","http://www.fao.org/wiews/data/organizations/en/?instcode=NLD037","EURISCO (http://eurisco.ipk-gatersleben.de)"
2022,"NLD","Netherlands (Kingdom of the)","NLD037","NLD037 - Centre for Genetic Resources, the Netherlands","CGN08004","Triticum aestivum group Aestivum","Triticum","aestivum","Triticum","aestivum","wheat","1988/05","ETH","Ethiopia","300) Traditional cultivar/Landrace","19731;10908","AGES Linz - Austrian Agency for Health and Food Safety / Seed Collection;Svalbard Global Seed Vault","9.3","41.45","30) Market or shop","12) Seed medium-term;13) Seed long-term","Included","","Centre for Genetic Resources, the Netherlands","http://www.fao.org/wiews/data/organizations/en/?instcode=NLD037","EURISCO (http://eurisco.ipk-gatersleben.de)"
2022,"NLD","Netherlands (Kingdom of the)","NLD037","NLD037 - Centre for Genetic Resources, the Netherlands","CGN08005","Triticum aestivum group Aestivum","Triticum","aestivum","Triticum","aestivum","wheat","1988/05","NPL","Nepal","300) Traditional cultivar/Landrace","19731;10908","AGES Linz - Austrian Agency for Health and Food Safety / Seed Collection;Svalbard Global Seed Vault","27.466944","87.066944","20) Farm or cultivated habitat","12) Seed medium-term;13) Seed long-term","Included","","Centre for Genetic Resources, the Netherlands","http://www.fao.org/wiews/data/organizations/en/?instcode=NLD037","EURISCO (http://eurisco.ipk-gatersleben.de)"
2022,"NLD","Netherlands (Kingdom of the)","NLD037","NLD037 - Centre for Genetic Resources, the Netherlands","CGN08006","Triticum aestivum group Aestivum","Triticum","aestivum","Triticum","aestivum","wheat","1988/05","ETH","Ethiopia","300) Traditional cultivar/Landrace","19731;10908","AGES Linz - Austrian Agency for Health and Food Safety / Seed Collection;Svalbard Global Seed Vault","8.816944","40.516944","30) Market or shop","12) Seed medium-term;13) Seed long-term","Included","","Centre for Genetic Resources, the Netherlands","http://www.fao.org/wiews/data/organizations/en/?instcode=NLD037","EURISCO (http://eurisco.ipk-gatersleben.de)"
2022,"NLD","Netherlands (Kingdom of the)","NLD037","NLD037 - Centre for Genetic Resources, the Netherlands","CGN08007","Triticum aestivum group Aestivum","Triticum","aestivum","Triticum","aestivum","wheat","1988/05","ETH","Ethiopia","300) Traditional cultivar/Landrace","19731;10908","AGES Linz - Austrian Agency for Health and Food Safety / Seed Collection;Svalbard Global Seed Vault","8.816944","40.516944","30) Market or shop","12) Seed medium-term;13) Seed long-term","Included","","Centre for Genetic Resources, the Netherlands","http://www.fao.org/wiews/data/organizations/en/?instcode=NLD037","EURISCO (http://eurisco.ipk-gatersleben.de)"
2022,"NLD","Netherlands (Kingdom of the)","NLD037","NLD037 - Centre for Genetic Resources, the Netherlands","CGN08008","Triticum aestivum group Aestivum","Triticum","aestivum","Triticum","aestivum","wheat","1988/05","ETH","Ethiopia","300) Traditional cultivar/Landrace","19731;10908","AGES Linz - Austrian Agency for Health and Food Safety / Seed Collection;Svalbard Global Seed Vault","8.9","40.766944","30) Market or shop","12) Seed medium-term;13) Seed long-term","Included","","Centre for Genetic Resources, the Netherlands","http://www.fao.org/wiews/data/organizations/en/?instcode=NLD037","EURISCO (http://eurisco.ipk-gatersleben.de)"
2022,"NLD","Netherlands (Kingdom of the)","NLD037","NLD037 - Centre for Genetic Resources, the Netherlands","CGN08009","Triticum aestivum group Aestivum","Triticum","aestivum","Triticum","aestivum","wheat","1988/05","ETH","Ethiopia","300) Traditional cultivar/Landrace","19731;10908","AGES Linz - Austrian Agency for Health and Food Safety / Seed Collection;Svalbard Global Seed Vault","9.166944","40.666944","30) Market or shop","12) Seed medium-term;13) Seed long-term","Included","","Centre for Genetic Resources, the Netherlands","http://www.fao.org/wiews/data/organizations/en/?instcode=NLD037","EURISCO (http://eurisco.ipk-gatersleben.de)"
2022,"NLD","Netherlands (Kingdom of the)","NLD037","NLD037 - Centre for Genetic Resources, the Netherlands","CGN08010","Triticum aestivum group Aestivum","Triticum","aestivum","Triticum","aestivum","wheat","1988/05","ETH","Ethiopia","300) Traditional cultivar/Landrace","19731;10908","AGES Linz - Austrian Agency for Health and Food Safety / Seed Collection;Svalbard Global Seed Vault","9.166944","40.666944","30) Market or shop","12) Seed medium-term;13) Seed long-term","Included","","Centre for Genetic Resources, the Netherlands","http://www.fao.org/wiews/data/organizations/en/?instcode=NLD037","EURISCO (http://eurisco.ipk-gatersleben.de)"
2022,"NLD","Netherlands (Kingdom of the)","NLD037","NLD037 - Centre for Genetic Resources, the Netherlands","CGN08011","Triticum aestivum group Aestivum","Triticum","aestivum","Triticum","aestivum","wheat","1988/05","NPL","Nepal","300) Traditional cultivar/Landrace","19731;10908","AGES Linz - Austrian Agency for Health and Food Safety / Seed Collection;Svalbard Global Seed Vault","27.466944","87.016944","20) Farm or cultivated habitat","12) Seed medium-term;13) Seed long-term","Included","","Centre for Genetic Resources, the Netherlands","http://www.fao.org/wiews/data/organizations/en/?instcode=NLD037","EURISCO (http://eurisco.ipk-gatersleben.de)"
2022,"NLD","Netherlands (Kingdom of the)","NLD037","NLD037 - Centre for Genetic Resources, the Netherlands","CGN08012","Triticum aestivum group Aestivum","Triticum","aestivum","Triticum","aestivum","wheat","1988/05","ETH","Ethiopia","300) Traditional cultivar/Landrace","19731;10908","AGES Linz - Austrian Agency for Health and Food Safety / Seed Collection;Svalbard Global Seed Vault","10.166944","38.15","30) Market or shop","12) Seed medium-term;13) Seed long-term","Included","","Centre for Genetic Resources, the Netherlands","http://www.fao.org/wiews/data/organizations/en/?instcode=NLD037","EURISCO (http://eurisco.ipk-gatersleben.de)"
2022,"NLD","Netherlands (Kingdom of the)","NLD037","NLD037 - Centre for Genetic Resources, the Netherlands","CGN08013","Triticum aestivum group Aestivum","Triticum","aestivum","Triticum","aestivum","wheat","1988/05","ETH","Ethiopia","300) Traditional cultivar/Landrace","19731;10908","AGES Linz - Austrian Agency for Health and Food Safety / Seed Collection;Svalbard Global Seed Vault","10.166944","38.15","30) Market or shop","12) Seed medium-term;13) Seed long-term","Included","","Centre for Genetic Resources, the Netherlands","http://www.fao.org/wiews/data/organizations/en/?instcode=NLD037","EURISCO (http://eurisco.ipk-gatersleben.de)"
2022,"NLD","Netherlands (Kingdom of the)","NLD037","NLD037 - Centre for Genetic Resources, the Netherlands","CGN08014","Triticum aestivum group Aestivum","Triticum","aestivum","Triticum","aestivum","wheat","1988/05","ETH","Ethiopia","300) Traditional cultivar/Landrace","19731;10908","AGES Linz - Austrian Agency for Health and Food Safety / Seed Collection;Svalbard Global Seed Vault","10.283056","37.466944","30) Market or shop","12) Seed medium-term;13) Seed long-term","Included","","Centre for Genetic Resources, the Netherlands","http://www.fao.org/wiews/data/organizations/en/?instcode=NLD037","EURISCO (http://eurisco.ipk-gatersleben.de)"
2022,"NLD","Netherlands (Kingdom of the)","NLD037","NLD037 - Centre for Genetic Resources, the Netherlands","CGN08015","Triticum aestivum group Aestivum","Triticum","aestivum","Triticum","aestivum","wheat","1988/05","NPL","Nepal","300) Traditional cultivar/Landrace","19731;10908","AGES Linz - Austrian Agency for Health and Food Safety / Seed Collection;Svalbard Global Seed Vault","27.5","87.1","20) Farm or cultivated habitat","12) Seed medium-term;13) Seed long-term","Included","","Centre for Genetic Resources, the Netherlands","http://www.fao.org/wiews/data/organizations/en/?instcode=NLD037","EURISCO (http://eurisco.ipk-gatersleben.de)"
2022,"NLD","Netherlands (Kingdom of the)","NLD037","NLD037 - Centre for Genetic Resources, the Netherlands","CGN08017","Triticum aestivum group Aestivum","Triticum","aestivum","Triticum","aestivum","wheat","1988/05","ETH","Ethiopia","300) Traditional cultivar/Landrace","19731;10908","AGES Linz - Austrian Agency for Health and Food Safety / Seed Collection;Svalbard Global Seed Vault","12.2","37.566944","30) Market or shop","12) Seed medium-term;13) Seed long-term","Included","","Centre for Genetic Resources, the Netherlands","http://www.fao.org/wiews/data/organizations/en/?instcode=NLD037","EURISCO (http://eurisco.ipk-gatersleben.de)"
2022,"NLD","Netherlands (Kingdom of the)","NLD037","NLD037 - Centre for Genetic Resources, the Netherlands","CGN08018","Triticum aestivum group Aestivum","Triticum","aestivum","Triticum","aestivum","wheat","1988/05","ERI","Eritrea","300) Traditional cultivar/Landrace","19731;10908","AGES Linz - Austrian Agency for Health and Food Safety / Seed Collection;Svalbard Global Seed Vault","14.85","39.366944","30) Market or shop","12) Seed medium-term;13) Seed long-term","Included","","Centre for Genetic Resources, the Netherlands","http://www.fao.org/wiews/data/organizations/en/?instcode=NLD037","EURISCO (http://eurisco.ipk-gatersleben.de)"
2022,"NLD","Netherlands (Kingdom of the)","NLD037","NLD037 - Centre for Genetic Resources, the Netherlands","CGN08019","Triticum aestivum group Aestivum","Triticum","aestivum","Triticum","aestivum","wheat","1988/05","ERI","Eritrea","300) Traditional cultivar/Landrace","19731;10908","AGES Linz - Austrian Agency for Health and Food Safety / Seed Collection;Svalbard Global Seed Vault","14.85","39.366944","30) Market or shop","12) Seed medium-term;13) Seed long-term","Included","","Centre for Genetic Resources, the Netherlands","http://www.fao.org/wiews/data/organizations/en/?instcode=NLD037","EURISCO (http://eurisco.ipk-gatersleben.de)"
2022,"NLD","Netherlands (Kingdom of the)","NLD037","NLD037 - Centre for Genetic Resources, the Netherlands","CGN08020","Triticum aestivum group Aestivum","Triticum","aestivum","Triticum","aestivum","wheat","1988/05","ETH","Ethiopia","300) Traditional cultivar/Landrace","19731;10908","AGES Linz - Austrian Agency for Health and Food Safety / Seed Collection;Svalbard Global Seed Vault","14.116944","38.716944","30) Market or shop","12) Seed medium-term;13) Seed long-term","Included","","Centre for Genetic Resources, the Netherlands","http://www.fao.org/wiews/data/organizations/en/?instcode=NLD037","EURISCO (http://eurisco.ipk-gatersleben.de)"
2022,"NLD","Netherlands (Kingdom of the)","NLD037","NLD037 - Centre for Genetic Resources, the Netherlands","CGN08021","Triticum aestivum group Aestivum","Triticum","aestivum","Triticum","aestivum","wheat","1988/05","ETH","Ethiopia","300) Traditional cultivar/Landrace","19731;10908","AGES Linz - Austrian Agency for Health and Food Safety / Seed Collection;Svalbard Global Seed Vault","11.083056","39.733056","30) Market or shop","12) Seed medium-term;13) Seed long-term","Included","","Centre for Genetic Resources, the Netherlands","http://www.fao.org/wiews/data/organizations/en/?instcode=NLD037","EURISCO (http://eurisco.ipk-gatersleben.de)"
2022,"NLD","Netherlands (Kingdom of the)","NLD037","NLD037 - Centre for Genetic Resources, the Netherlands","CGN08022","Triticum aestivum group Aestivum","Triticum","aestivum","Triticum","aestivum","wheat","1988/05","ETH","Ethiopia","300) Traditional cultivar/Landrace","19731;10908","AGES Linz - Austrian Agency for Health and Food Safety / Seed Collection;Svalbard Global Seed Vault","11.083056","39.733056","30) Market or shop","12) Seed medium-term;13) Seed long-term","Included","","Centre for Genetic Resources, the Netherlands","http://www.fao.org/wiews/data/organizations/en/?instcode=NLD037","EURISCO (http://eurisco.ipk-gatersleben.de)"
2022,"NLD","Netherlands (Kingdom of the)","NLD037","NLD037 - Centre for Genetic Resources, the Netherlands","CGN08023","Triticum aestivum group Aestivum","Triticum","aestivum","Triticum","aestivum","wheat","1988/05","ETH","Ethiopia","300) Traditional cultivar/Landrace","19731;10908","AGES Linz - Austrian Agency for Health and Food Safety / Seed Collection;Svalbard Global Seed Vault","11.083056","39.733056","30) Market or shop","12) Seed medium-term;13) Seed long-term","Included","","Centre for Genetic Resources, the Netherlands","http://www.fao.org/wiews/data/organizations/en/?instcode=NLD037","EURISCO (http://eurisco.ipk-gatersleben.de)"
2022,"NLD","Netherlands (Kingdom of the)","NLD037","NLD037 - Centre for Genetic Resources, the Netherlands","CGN08024","Triticum aestivum group Aestivum","Triticum","aestivum","Triticum","aestivum","wheat","1988/05","ETH","Ethiopia","300) Traditional cultivar/Landrace","19731;10908","AGES Linz - Austrian Agency for Health and Food Safety / Seed Collection;Svalbard Global Seed Vault","12.766944","39.566944","30) Market or shop","12) Seed medium-term;13) Seed long-term","Included","","Centre for Genetic Resources, the Netherlands","http://www.fao.org/wiews/data/organizations/en/?instcode=NLD037","EURISCO (http://eurisco.ipk-gatersleben.de)"
2022,"NLD","Netherlands (Kingdom of the)","NLD037","NLD037 - Centre for Genetic Resources, the Netherlands","CGN08025","Triticum aestivum group Aestivum","Triticum","aestivum","Triticum","aestivum","wheat","1988/05","ETH","Ethiopia","300) Traditional cultivar/Landrace","19731;10908","AGES Linz - Austrian Agency for Health and Food Safety / Seed Collection;Svalbard Global Seed Vault","12.766944","39.566944","30) Market or shop","12) Seed medium-term;13) Seed long-term","Included","","Centre for Genetic Resources, the Netherlands","http://www.fao.org/wiews/data/organizations/en/?instcode=NLD037","EURISCO (http://eurisco.ipk-gatersleben.de)"
